g1944.t1,"M00101"
g1962.t1,"M00039"
g1964.t1,"M00039"
g1974.t1,"M00395"
g2018.t1,"M00177"
g2019.t1,"M00296"
g2045.t1,"M00177"
g2055.t1,"M00177"
g2079.t1,"M00081"
g2085.t1,"M00177"
g2089.t1,"M00081"
g2090.t1,"M00081"
g2091.t1,"M00081"
g2223.t1,"M00181"
g2237.t1,"M00686"
g2241.t1,"M00109,M00110"
g2340.t1,"M00686"
g2344.t1,"M00034,M00133,M00134"
g2496.t1,"M00004,M00006,M00008"
g2498.t1,"M00109,M00110"
g2587.t1,"M00161"
g2589.t1,"M00162"
g2602.t1,"M00109,M00110,M00370"
g2897.t1,"M00405,M00406"
g2899.t1,"M00096"
g2908.t1,"M00384"
g2917.t1,"M00177,M00179"
g2985.t1,"M00017"
g2991.t1,"M00372"
g3023.t1,"M00101"
g3043.t1,"M00039"
g3044.t1,"M00039"
g3050.t1,"M00395"
g3119.t1,"M00686"
g3150.t1,"M00177"
g3151.t1,"M00296"
g3174.t1,"M00177"
g3178.t1,"M00177"
g3215.t1,"M00686"
g3216.t1,"M00081"
g3217.t1,"M00081"
g3218.t1,"M00081"
g3344.t1,"M00181"
g3355.t1,"M00686"
g3360.t1,"M00109,M00110"
g3406.t1,"M00023"
g3441.t1,"M00686"
g3445.t1,"M00034,M00133,M00134"
g3543.t1,"M00004,M00006,M00008"
g3545.t1,"M00109,M00110"
g3633.t1,"M00161"
g3635.t1,"M00162"
g3648.t1,"M00109,M00110,M00370"
g3909.t1,"M00142"
g3910.t1,"M00142"
g3921.t1,"M00009,M00011,M00148"
g3925.t1,"M00158"
g3926.t1,"M00161"
g3934.t1,"M00158"
g3936.t1,"M00109,M00110"
g3943.t1,"M00161"
g3944.t1,"M00161,M00162"
g3962.t1,"M00177"
g4025.t1,"M00109,M00110"
g4029.t1,"M00393"
g4105.t1,"M00177"
g4112.t1,"M00177"
g4114.t1,"M00177"
g4173.t1,"M00109,M00110"
g4298.t1,"M00384"
g4379.t1,"M00432"
g4489.t1,"M00182"
g4531.t1,"M00145,M00178,M00179"
g4533.t1,"M00145"
g4629.t1,"M00411"
g4660.t1,"M00686"
g4756.t1,"M00686"
g4758.t1,"M00686"
g4770.t1,"M00686"
g4781.t1,"M00686"
g4801.t1,"M00135"
g4816.t1,"M00023"
g4918.t1,"M00135"
g4940.t1,"M00023"
g4941.t1,"M00023"
g5036.t1,"M00389"
g5129.t1,"M00143"
g5134.t1,"M00686"
g5337.t1,"M00686"
g5384.t1,"M00686"
g5468.t1,"M00686"
g5498.t1,"M00686"
g5536.t1,"M00180"
g5599.t1,"M00180"
g5648.t1,"M00288"
g6019.t1,"M00017"
g6362.t1,"M00081"
g6379.t1,"M00178"
g6382.t1,"M00142"
g6387.t1,"M00178,M00179"
g6392.t1,"M00154"
g6520.t1,"M00180"
g6639.t1,"M00161"
g6998.t1,"M00177"
g7130.t1,"M00289,M00295"
g7132.t1,"M00289,M00295"
g7169.t1,"M00170,M00171"
g7170.t1,"M00288"
g7268.t1,"M00178,M00179"
g7269.t1,"M00178,M00179"
g7275.t1,"M00142"
g7279.t1,"M00178"
g7286.t1,"M00143"
g7293.t1,"M00142"
g7296.t1,"M00178,M00179"
g7379.t1,"M00180"
g7526.t1,"M00161"
g7820.t1,"M00177"
g7931.t1,"M00289,M00295"
g7933.t1,"M00289,M00295"
g8054.t1,"M00154"
g8056.t1,"M00154"
g8057.t1,"M00178,M00179"
g8061.t1,"M00142"
g8067.t1,"M00143"
g8068.t1,"M00143"
g8085.t1,"M00081"
g8295.t1,"M00686"
g8429.t1,"M00017"
g8669.t1,"M00109,M00110"
g8783.t1,"M00293"
g8866.t1,"M00161"
g8872.t1,"M00161"
g8888.t1,"M00094,M00099"
g8987.t1,"M00177"
g9010.t1,"M00177"
g9040.t1,"M00686"
g9120.t1,"M00161"
g9127.t1,"M00161"
g9142.t1,"M00094,M00099"
g9245.t1,"M00177"
g9246.t1,"M00177"
g9264.t1,"M00177"
g9303.t1,"M00686"
g9449.t1,"M00170,M00171"
g9502.t1,"M00686"
g9660.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g9666.t1,"M00693"
g9675.t1,"M00686"
g9714.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g9715.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g9720.t1,"M00340"
g9754.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g9832.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g10346.t1,"M00004,M00007,M00165,M00167"
g10414.t1,"M00081"
g10572.t1,"M00686"
g10620.t1,"M00036,M00083,M00572"
g11069.t1,"M00017"
g11121.t1,"M00001,M00002,M00049,M00050"
g11135.t1,"M00178,M00179"
g11136.t1,"M00142"
g11137.t1,"M00154"
g11389.t1,"M00686"
g11534.t1,"M00411"
g11567.t1,"M00427"
g11569.t1,"M00427"
g11607.t1,"M00427"
g11612.t1,"M00427"
g11777.t1,"M00017"
g11986.t1,"M00089"
g12259.t1,"M00393"
g12282.t1,"M00146"
g12283.t1,"M00146"
g12658.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12659.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12669.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12670.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12680.t1,"M00693"
g12684.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12688.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g12771.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g13010.t1,"M00178,M00179"
g13015.t1,"M00145"
g13020.t1,"M00178,M00179"
g13021.t1,"M00178,M00179"
g13022.t1,"M00161"
g13081.t1,"M00178,M00179"
g13082.t1,"M00157,M00158"
g13083.t1,"M00183"
g13084.t1,"M00161"
g13144.t1,"M00161"
g13310.t1,"M00004,M00007,M00165,M00167"
g13385.t1,"M00081"
g13500.t1,"M00686"
g13582.t1,"M00427"
g13595.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g13619.t1,"M00089"
g13644.t1,"M00693"
g13671.t1,"M00036,M00083,M00572"
g13696.t1,"M00001,M00002,M00049,M00050"
g13852.t1,"M00178,M00179"
g13885.t1,"M00427"
g13888.t1,"M00427"
g13919.t1,"M00427"
g14223.t1,"M00393"
g14239.t1,"M00017"
g14435.t1,"M00288"
g14715.t1,"M00686"
g14833.t1,"M00081"
g14881.t1,"M00157"
g15363.t1,"M00121"
g15364.t1,"M00121"
g15447.t1,"M00405,M00406"
g15825.t1,"M00052"
g15850.t1,"M00059"
g15853.t1,"M00059"
g15854.t1,"M00178"
g15898.t1,"M00073,M00074"
g16077.t1,"M00686"
g16258.t1,"M00178,M00179"
g16261.t1,"M00178,M00179"
g16264.t1,"M00081"
g16278.t1,"M00113"
g16375.t1,"M00384"
g16561.t1,"M00030,M00032"
g16759.t1,"M00686"
g16761.t1,"M00686"
g16801.t1,"M00288"
g16812.t1,"M00039"
g16999.t1,"M00178"
g17167.t1,"M00686"
g17284.t1,"M00686"
g17329.t1,"M00393"
g17436.t1,"M00178,M00179"
g17573.t1,"M00359,M00360"
g17714.t1,"M00182"
g17831.t1,"M00686"
g17867.t1,"M00288"
g18050.t1,"M00178"
g18333.t1,"M00686"
g18371.t1,"M00393"
g18385.t1,"M00359,M00360"
g18653.t1,"M00359,M00360"
g18801.t1,"M00182"
g18824.t1,"M00182"
g18887.t1,"M00686"
g19371.t1,"M00686"
g19375.t1,"M00686"
g19435.t1,"M00404"
g19794.t1,"M00341"
g19947.t1,"M00353,M00355"
g19954.t1,"M00177"
g19958.t1,"M00081"
g19986.t1,"M00686"
g20181.t1,"M00013,M00036,M00087"
g20182.t1,"M00013,M00036,M00087"
g20187.t1,"M00686"
g20204.t1,"M00686"
g20206.t1,"M00081"
g20208.t1,"M00081"
g20209.t1,"M00081"
g20255.t1,"M00036"
g20277.t1,"M00087,M00113"
g20350.t1,"M00177"
g20388.t1,"M00180"
g20408.t1,"M00035"
g20436.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20438.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20439.t1,"M00143,M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20441.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20443.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20445.t1,"M00686"
g20447.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20450.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20451.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20452.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20485.t1,"M00389"
g20526.t1,"M00686"
g20569.t1,"M00022"
g20570.t1,"M00022"
g20574.t1,"M00022"
g20633.t1,"M00351"
g20649.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20650.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g20655.t1,"M00096"
g20667.t1,"M00686"
g20679.t1,"M00039"
g20707.t1,"M00359,M00360"
g20765.t1,"M00427"
g20790.t1,"M00427"
g20791.t1,"M00427"
g20803.t1,"M00427"
g20812.t1,"M00427"
g20814.t1,"M00427"
g20838.t1,"M00169,M00171,M00172,M00173"
g20853.t1,"M00034,M00133"
g20884.t1,"M00384"
g20890.t1,"M00053"
g20893.t1,"M00295,M00414"
g20895.t1,"M00036,M00088"
g20897.t1,"M00036,M00088"
g20972.t1,"M00686"
g21023.t1,"M00565"
g21025.t1,"M00359,M00360"
g21043.t1,"M00178,M00427"
g21048.t1,"M00052"
g21091.t1,"M00404"
g21093.t1,"M00295"
g21097.t1,"M00285"
g21140.t1,"M00352"
g21142.t1,"M00352"
g21144.t1,"M00352"
g21156.t1,"M00086"
g21166.t1,"M00178,M00179"
g21168.t1,"M00081"
g21174.t1,"M00081"
g21179.t1,"M00290"
g21188.t1,"M00177,M00179"
g21199.t1,"M00081"
g21207.t1,"M00177"
g21215.t1,"M00404"
g21218.t1,"M00335"
g21221.t1,"M00121"
g21223.t1,"M00412"
g21224.t1,"M00412"
g21279.t1,"M00177"
g21284.t1,"M00355"
g21311.t1,"M00177,M00179"
g21357.t1,"M00686"
g21369.t1,"M00686"
g21377.t1,"M00686"
g21392.t1,"M00372"
g21394.t1,"M00372"
g21395.t1,"M00372"
g21418.t1,"M00686"
g21421.t1,"M00404"
g21439.t1,"M00387"
g21441.t1,"M00387"
g21464.t1,"M00178,M00179"
g21485.t1,"M00686"
g21486.t1,"M00686"
g21516.t1,"M00078"
g21517.t1,"M00078"
g21524.t1,"M00102"
g21553.t1,"M00158"
g21556.t1,"M00081"
g21571.t1,"M00081"
g21579.t1,"M00158"
g21598.t1,"M00355"
g21619.t1,"M00021"
g21635.t1,"M00182"
g21636.t1,"M00182"
g21641.t1,"M00121"
g21687.t1,"M00686"
g21712.t1,"M00686"
g21725.t1,"M00009,M00010,M00012,M00740"
g21736.t1,"M00160"
g21746.t1,"M00079"
g21754.t1,"M00129,M00178,M00179,M00361,M00362,M00549"
g21760.t1,"M00128"
g21803.t1,"M00048"
g21815.t1,"M00180,M00181,M00182"
g21822.t1,"M00289,M00295"
g21823.t1,"M00404"
g21824.t1,"M00089"
g21825.t1,"M00404"
g21826.t1,"M00404"
g21846.t1,"M00013"
g21847.t1,"M00013"
g21849.t1,"M00013"
g21852.t1,"M00013"
g21854.t1,"M00013"
g21862.t1,"M00013"
g21867.t1,"M00546"
g21869.t1,"M00013"
g21880.t1,"M00154"
g21882.t1,"M00154"
g21887.t1,"M00048"
g21912.t1,"M00178,M00179"
g21929.t1,"M00146"
g21938.t1,"M00055"
g21947.t1,"M00428"
g21950.t1,"M00428"
g21979.t1,"M00121"
g21987.t1,"M00055"
g21988.t1,"M00095"
g21989.t1,"M00095"
g22001.t1,"M00049,M00050,M00052,M00053"
g22055.t1,"M00360"
g22056.t1,"M00360"
g22120.t1,"M00427"
g22123.t1,"M00013"
g22124.t1,"M00009,M00011,M00012,M00168,M00171"
g22153.t1,"M00093"
g22170.t1,"M00081"
g22174.t1,"M00081"
g22181.t1,"M00029,M00134"
g22187.t1,"M00029,M00134"
g22189.t1,"M00022"
g22191.t1,"M00177"
g22192.t1,"M00686"
g22202.t1,"M00044"
g22206.t1,"M00044"
g22208.t1,"M00297"
g22246.t1,"M00335"
g22251.t1,"M00677"
g22259.t1,"M00370"
g22261.t1,"M00370"
g22262.t1,"M00370"
g22268.t1,"M00370"
g22323.t1,"M00532"
g22335.t1,"M00532"
g22357.t1,"M00370"
g22364.t1,"M00013"
g22369.t1,"M00412"
g22380.t1,"M00171"
g22393.t1,"M00354"
g22398.t1,"M00082,M00376"
g22399.t1,"M00395"
g22401.t1,"M00395"
g22416.t1,"M00353,M00355"
g22418.t1,"M00125"
g22423.t1,"M00351,M00352,M00354,M00355,M00398"
g22426.t1,"M00177"
g22447.t1,"M00089"
g22450.t1,"M00284"
g22453.t1,"M00021"
g22481.t1,"M00686"
g22484.t1,"M00687,M00690"
g22501.t1,"M00368"
g22545.t1,"M00177,M00179"
g22551.t1,"M00390,M00391"
g22662.t1,"M00177,M00179"
g22666.t1,"M00177"
g22678.t1,"M00130"
g22692.t1,"M00354"
g22698.t1,"M00177"
g22699.t1,"M00405,M00406"
g22706.t1,"M00039"
g22707.t1,"M00686"
g22728.t1,"M00359,M00360"
g22732.t1,"M00410"
g22733.t1,"M00393"
g22735.t1,"M00410"
g22762.t1,"M00693"
g22780.t1,"M00336"
g22784.t1,"M00114"
g22799.t1,"M00004,M00007,M00165,M00167,M00580"
g22825.t1,"M00180"
g22826.t1,"M00180"
g22832.t1,"M00180"
g22833.t1,"M00180"
g22834.t1,"M00180"
g22835.t1,"M00180"
g22837.t1,"M00180"
g22838.t1,"M00180"
g22845.t1,"M00177,M00179"
g22851.t1,"M00097"
g22857.t1,"M00177,M00179"
g22862.t1,"M00021"
g22863.t1,"M00021"
g22864.t1,"M00021"
g22865.t1,"M00021"
g22870.t1,"M00021"
g22872.t1,"M00053"
g22899.t1,"M00180"
g22926.t1,"M00180,M00181,M00182"
g22932.t1,"M00016,M00525,M00526,M00527"
g22933.t1,"M00016,M00525,M00526,M00527"
g22941.t1,"M00686"
g22954.t1,"M00052"
g22959.t1,"M00023"
g22975.t1,"M00118"
g22991.t1,"M00019,M00036,M00119,M00570"
g22996.t1,"M00686"
g23007.t1,"M00095"
g23023.t1,"M00081"
g23029.t1,"M00081"
g23057.t1,"M00086"
g23072.t1,"M00293"
g23079.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g23082.t1,"M00290"
g23087.t1,"M00035"
g23088.t1,"M00035"
g23089.t1,"M00180"
g23090.t1,"M00354"
g23091.t1,"M00180"
g23126.t1,"M00177"
g23135.t1,"M00078"
g23137.t1,"M00341"
g23147.t1,"M00177"
g23153.t1,"M00177,M00179"
g23154.t1,"M00177,M00179"
g23157.t1,"M00081"
g23158.t1,"M00081"
g23159.t1,"M00081"
g23170.t1,"M00053"
g23193.t1,"M00340"
g23194.t1,"M00340"
g23196.t1,"M00340"
g23203.t1,"M00295,M00414"
g23209.t1,"M00404"
g23210.t1,"M00009,M00011,M00036,M00307,M00532"
g23282.t1,"M00004,M00006,M00008"
g23284.t1,"M00081"
g23286.t1,"M00677"
g23297.t1,"M00034,M00035,M00368,M00609"
g23326.t1,"M00389"
g23338.t1,"M00686"
g23354.t1,"M00121,M00359,M00360"
g23365.t1,"M00427"
g23372.t1,"M00044"
g23396.t1,"M00359,M00360"
g23398.t1,"M00096"
g23451.t1,"M00092"
g23462.t1,"M00393"
g23475.t1,"M00595"
g23477.t1,"M00688,M00689,M00690"
g23485.t1,"M00181"
g23488.t1,"M00113"
g23493.t1,"M00430"
g23494.t1,"M00430"
g23495.t1,"M00677"
g23496.t1,"M00353,M00355"
g23503.t1,"M00177"
g23534.t1,"M00686"
g23535.t1,"M00177"
g23549.t1,"M00127"
g23550.t1,"M00295,M00414"
g23554.t1,"M00140,M00141,M00346,M00532"
g23590.t1,"M00130"
g23602.t1,"M00415"
g23610.t1,"M00177"
g23619.t1,"M00427"
g23632.t1,"M00427"
g23659.t1,"M00430"
g23662.t1,"M00177"
g23681.t1,"M00427"
g23702.t1,"M00093"
g23724.t1,"M00083,M00572"
g23737.t1,"M00393"
g23763.t1,"M00022"
g23771.t1,"M00116"
g23781.t1,"M00125,M00840"
g23782.t1,"M00039"
g23783.t1,"M00039"
g23786.t1,"M00039"
g23787.t1,"M00039"
g23789.t1,"M00039"
g23795.t1,"M00039"
g23796.t1,"M00039"
g23843.t1,"M00003,M00165,M00167,M00344"
g23856.t1,"M00013"
g23864.t1,"M00686"
g23888.t1,"M00121"
g23894.t1,"M00114"
g23897.t1,"M00009,M00011,M00012,M00168,M00171"
g23934.t1,"M00132,M00359,M00360"
g23938.t1,"M00372"
g23945.t1,"M00001,M00002,M00049,M00050"
g24001.t1,"M00180"
g24005.t1,"M00048"
g24032.t1,"M00034"
g24035.t1,"M00014,M00129"
g24037.t1,"M00039"
g24051.t1,"M00692"
g24053.t1,"M00341"
g24056.t1,"M00686"
g24081.t1,"M00039,M00350"
g24095.t1,"M00036,M00373,M00741"
g24103.t1,"M00078"
g24118.t1,"M00094,M00099"
g24171.t1,"M00531"
g24174.t1,"M00028,M00845"
g24195.t1,"M00013"
g24199.t1,"M00013"
g24201.t1,"M00013"
g24203.t1,"M00013"
g24225.t1,"M00393"
g24234.t1,"M00695"
g24238.t1,"M00113"
g24239.t1,"M00113"
g24242.t1,"M00086"
g24254.t1,"M00096"
g24268.t1,"M00359,M00360"
g24269.t1,"M00089"
g24276.t1,"M00072"
g24280.t1,"M00072"
g24288.t1,"M00359,M00360"
g24303.t1,"M00686"
g24312.t1,"M00143"
g24314.t1,"M00143"
g24332.t1,"M00081"
g24337.t1,"M00565"
g24343.t1,"M00053,M00126,M00841"
g24345.t1,"M00337,M00340"
g24348.t1,"M00177,M00179"
g24350.t1,"M00026,M00114,M00131"
g24351.t1,"M00341"
g24367.t1,"M00160"
g24368.t1,"M00285"
g24373.t1,"M00372"
g24400.t1,"M00001,M00003,M00165,M00167"
g24404.t1,"M00147"
g24406.t1,"M00400,M00403"
g24409.t1,"M00133"
g24410.t1,"M00014"
g24422.t1,"M00048"
g24469.t1,"M00034"
g24474.t1,"M00001,M00002,M00003"
g24477.t1,"M00402"
g24503.t1,"M00337,M00340"
g24504.t1,"M00337,M00340"
g24507.t1,"M00178,M00179"
g24531.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g24532.t1,"M00379,M00380,M00381,M00382,M00387,M00407,M00411"
g24533.t1,"M00532"
g24541.t1,"M00341"
g24542.t1,"M00341"
g24552.t1,"M00160"
g24553.t1,"M00160"
g24570.t1,"M00178,M00179"
g24582.t1,"M00691"
g24598.t1,"M00359,M00360"
g24610.t1,"M00089"
g24644.t1,"M00120"
g24645.t1,"M00120"
g24646.t1,"M00028"
g24649.t1,"M00028"
g24653.t1,"M00121,M00359,M00360"
g24654.t1,"M00121,M00359,M00360"
g24658.t1,"M00121,M00359,M00360"
g24660.t1,"M00121,M00359,M00360"
g24684.t1,"M00177"
g24686.t1,"M00393"
g24697.t1,"M00049"
g25058.t1,"M00686"
g25206.t1,"M00009,M00011,M00012,M00168,M00171"
g25274.t1,"M00109,M00110"
g25741.t1,"M00009,M00010"
g25807.t1,"M00393"
g25855.t1,"M00165,M00166"
g25856.t1,"M00165,M00166"
g25891.t1,"M00090"
g25981.t1,"M00072"
g26144.t1,"M00009,M00011"
g26145.t1,"M00009,M00011"
g26360.t1,"M00040"
g26389.t1,"M00354"
g26509.t1,"M00393"
g26621.t1,"M00288"
g26680.t1,"M00081"
g26837.t1,"M00177,M00179"
g27067.t1,"M00097"
g27068.t1,"M00097"
g27072.t1,"M00177,M00179"
g27153.t1,"M00385,M00386"
g27156.t1,"M00385,M00386"
g27162.t1,"M00385,M00386"
g27209.t1,"M00428"
g27211.t1,"M00428"
g27254.t1,"M00385,M00386"
g27255.t1,"M00385,M00386"
g27257.t1,"M00385,M00386"
g27258.t1,"M00385,M00386"
g27383.t1,"M00158"
g27605.t1,"M00101"
g27717.t1,"M00039"
g27779.t1,"M00686"
g27815.t1,"M00178"
g27873.t1,"M00109,M00110"
g27884.t1,"M00686"
g27903.t1,"M00072"
g27931.t1,"M00101"
g27940.t1,"M00101"
g27951.t1,"M00109,M00110"
g27965.t1,"M00001,M00003,M00165,M00167"
g27984.t1,"M00427"
g27985.t1,"M00427"
g27989.t1,"M00427"
g27990.t1,"M00384"
g28036.t1,"M00432"
g28078.t1,"M00014"
g28238.t1,"M00368"
g28288.t1,"M00113"
g28291.t1,"M00020"
g28334.t1,"M00686"
g28342.t1,"M00686"
g28363.t1,"M00686"
g28379.t1,"M00686"
g28381.t1,"M00095"
g28408.t1,"M00039"
g28412.t1,"M00686"
g28429.t1,"M00177,M00179"
g28505.t1,"M00686"
g28562.t1,"M00686"
g28580.t1,"M00177"
g28581.t1,"M00154"
g28605.t1,"M00109,M00110"
g28622.t1,"M00081"
g28629.t1,"M00432"
g28631.t1,"M00137"
g28691.t1,"M00001,M00003,M00165,M00167"
g28724.t1,"M00288"
g28749.t1,"M00399"
g28753.t1,"M00399"
g28770.t1,"M00021"
g28771.t1,"M00120"
g28774.t1,"M00389"
g28803.t1,"M00686"
g28805.t1,"M00686"
g28842.t1,"M00097"
g28843.t1,"M00097"
g28847.t1,"M00177,M00179"
g28928.t1,"M00385,M00386"
g28931.t1,"M00385,M00386"
g28937.t1,"M00385,M00386"
g28984.t1,"M00428"
g28986.t1,"M00428"
g29029.t1,"M00385,M00386"
g29030.t1,"M00385,M00386"
g29032.t1,"M00385,M00386"
g29033.t1,"M00385,M00386"
g29156.t1,"M00158"
g29380.t1,"M00101"
g29410.t1,"M00180"
g29415.t1,"M00178,M00179"
g29503.t1,"M00039"
g29565.t1,"M00686"
g29610.t1,"M00178"
g29625.t1,"M00430"
g29630.t1,"M00686"
g29652.t1,"M00686"
g29690.t1,"M00072"
g29705.t1,"M00101"
g29708.t1,"M00101"
g29714.t1,"M00101"
g29736.t1,"M00427"
g29737.t1,"M00427"
g29738.t1,"M00427"
g29742.t1,"M00427"
g29743.t1,"M00384"
g29746.t1,"M00384"
g29858.t1,"M00014"
g30001.t1,"M00368"
g30060.t1,"M00113"
g30063.t1,"M00020"
g30106.t1,"M00686"
g30114.t1,"M00686"
g30135.t1,"M00686"
g30151.t1,"M00686"
g30153.t1,"M00095"
g30180.t1,"M00039"
g30184.t1,"M00686"
g30201.t1,"M00177,M00179"
g30295.t1,"M00686"
g30355.t1,"M00686"
g30362.t1,"M00686"
g30378.t1,"M00177"
g30379.t1,"M00154"
g30403.t1,"M00109,M00110"
g30425.t1,"M00081"
g30433.t1,"M00137"
g30456.t1,"M00351,M00352,M00354,M00355,M00398"
