g163.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g169.t1,"ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110"
g170.t1,"ko03015,ko04013,ko04071,ko04111,ko04113,ko04114,ko04136,ko04138,ko04140,ko04151,ko04152,ko04261,ko04350,ko04390,ko04391,ko04530,ko04728,ko04730,ko05142,ko05160,ko05165,map03015,map04013,map04071,map04111,map04113,map04114,map04136,map04138,map04140,map04151,map04152,map04261,map04350,map04390,map04391,map04530,map04728,map04730,map05142,map05160,map05165"
g171.t1,"ko04622,ko05161,ko05203,map04622,map05161,map05203"
g175.t1,"ko00563,ko01100,map00563,map01100"
g186.t1,"ko00270,ko01100,ko05206,map00270,map01100,map05206"
g188.t1,"ko00270,ko01100,ko05206,map00270,map01100,map05206"
g189.t1,"ko04136,ko04138,ko04140,map04136,map04138,map04140"
g190.t1,"ko04011,ko04392,map04011,map04392"
g195.t1,"ko03010,map03010"
g199.t1,"ko04013,ko04115,ko04120,ko04310,map04013,map04115,map04120,map04310"
g202.t1,"ko00310,map00310"
g203.t1,"ko04136,ko04138,ko04140,map04136,map04138,map04140"
g206.t1,"ko03008,ko03013,map03008,map03013"
g207.t1,"ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200"
g208.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g209.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g210.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g211.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g226.t1,"ko00500,ko04011,map00500,map04011"
g230.t1,"ko03022,ko05169,ko05203,map03022,map05169,map05203"
g232.t1,"ko00908,ko01100,ko01110,map00908,map01100,map01110"
g235.t1,"ko00908,ko01100,ko01110,map00908,map01100,map01110"
g236.t1,"ko00250,map00250"
g245.t1,"ko01040,ko01212,map01040,map01212"
g247.t1,"ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212"
g254.t1,"ko00040,ko00051,ko01100,map00040,map00051,map01100"
g260.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g261.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g264.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g265.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g333.t1,"ko04016,ko04075,map04016,map04075"
g339.t1,"ko03018,map03018"
g340.t1,"ko03018,map03018"
g342.t1,"ko04626,ko05145,map04626,map05145"
g344.t1,"ko00500,map00500"
g352.t1,"ko04626,ko05145,map04626,map05145"
g356.t1,"ko04626,map04626"
g358.t1,"ko04075,map04075"
g361.t1,"ko00310,map00310"
g371.t1,"ko04612,ko05152,map04612,map05152"
g372.t1,"ko05130,map05130"
g373.t1,"ko04130,ko04721,map04130,map04721"
g378.t1,"ko03018,map03018"
g379.t1,"ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212"
g385.t1,"ko00908,ko01100,ko01110,map00908,map01100,map01110"
g408.t1,"ko00561,ko01100,map00561,map01100"
g410.t1,"ko03008,map03008"
g429.t1,"ko03008,map03008"
g430.t1,"ko04213,map04213"
g433.t1,"ko04214,map04214"
g438.t1,"ko01522,ko03018,ko04110,ko04218,ko04350,ko04934,ko05161,ko05166,ko05167,ko05200,ko05206,ko05212,ko05214,ko05215,ko05218,ko05219,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map01522,map03018,map04110,map04218,map04350,map04934,map05161,map05166,map05167,map05200,map05206,map05212,map05214,map05215,map05218,map05219,map05220,map05222,map05223,map05224,map05225,map05226"
g446.t1,"ko03018,map03018"
g447.t1,"ko04111,map04111"
g448.t1,"ko03018,map03018"
g449.t1,"ko00190,ko01100,ko04714,map00190,map01100,map04714"
g450.t1,"ko04624,map04624"
g458.t1,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
g460.t1,"ko00940,ko00941,ko00945,ko01100,ko01110,map00940,map00941,map00945,map01100,map01110"
g462.t1,"ko00220,ko00250,ko00260,ko00630,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00260,map00630,map00710,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
g465.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g478.t1,"ko04072,ko04144,ko05110,ko05134,map04072,map04144,map05110,map05134"
g479.t1,"ko03022,ko05016,ko05165,ko05166,ko05168,ko05169,ko05203,map03022,map05016,map05165,map05166,map05168,map05169,map05203"
g480.t1,"ko04130,map04130"
g487.t1,"ko03010,map03010"
g488.t1,"ko03010,map03010"
g489.t1,"ko00100,ko01100,ko01110,ko01130,map00100,map01100,map01110,map01130"
g490.t1,"ko04024,ko04066,ko04068,ko04110,ko04310,ko04330,ko04350,ko04520,ko04630,ko04720,ko04916,ko04919,ko04922,ko05016,ko05152,ko05161,ko05164,ko05165,ko05166,ko05167,ko05168,ko05169,ko05200,ko05203,ko05206,ko05211,ko05215,map04024,map04066,map04068,map04110,map04310,map04330,map04350,map04520,map04630,map04720,map04916,map04919,map04922,map05016,map05152,map05161,map05164,map05165,map05166,map05167,map05168,map05169,map05200,map05203,map05206,map05211,map05215"
g510.t1,"ko04621,ko05418,map04621,map05418"
g514.t1,"ko04931,map04931"
g515.t1,"ko00240,ko01100,map00240,map01100"
g516.t1,"ko00970,map00970"
g519.t1,"ko03010,map03010"
g520.t1,"ko03040,map03040"
g522.t1,"ko03050,ko05169,map03050,map05169"
g533.t1,"ko04010,ko04016,ko04064,ko04620,ko04621,ko04624,ko04626,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,ko05169,map04010,map04016,map04064,map04620,map04621,map04624,map04626,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164,map05169"
g543.t1,"ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226"
g544.t1,"ko04010,ko04016,ko04064,ko04620,ko04621,ko04624,ko04626,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,ko05169,map04010,map04016,map04064,map04620,map04621,map04624,map04626,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164,map05169"
g548.t1,"ko00940,map00940"
g570.t1,"ko04626,ko05145,map04626,map05145"
g576.t1,"ko03060,ko04141,map03060,map04141"
g577.t1,"ko04612,ko05152,map04612,map05152"
g578.t1,"ko03440,map03440"
g579.t1,"ko03440,map03440"
g581.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g586.t1,"ko03440,map03440"
g588.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g589.t1,"ko03440,map03440"
g591.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g598.t1,"ko03440,map03440"
g600.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g603.t1,"ko03440,map03440"
g604.t1,"ko00520,map00520"
g616.t1,"ko03050,ko05169,map03050,map05169"
g618.t1,"ko03050,ko05169,map03050,map05169"
g619.t1,"ko03440,map03440"
g624.t1,"ko03440,map03440"
g626.t1,"ko03440,map03440"
g628.t1,"ko03440,map03440"
g634.t1,"ko00760,ko01100,map00760,map01100"
g635.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g662.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g668.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g669.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g670.t1,"ko00140,ko00590,ko00591,ko00904,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g675.t1,"ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226"
g676.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g678.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g683.t1,"ko00190,ko01100,map00190,map01100"
g688.t1,"ko00908,ko01100,ko01110,ko04726,map00908,map01100,map01110,map04726"
g698.t1,"ko00140,ko00590,ko00591,ko00904,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g701.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g702.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g705.t1,"ko04130,map04130"
g712.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g718.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g719.t1,"ko03040,map03040"
g728.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g739.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g741.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g748.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g749.t1,"ko00140,ko00590,ko00591,ko00904,ko00909,ko01100,ko01110,ko04212,ko04726,ko04750,ko04913,ko04917,ko04927,ko04934,map00140,map00590,map00591,map00904,map00909,map01100,map01110,map04212,map04726,map04750,map04913,map04917,map04927,map04934"
g750.t1,"ko04330,ko05010,map04330,map05010"
g755.t1,"ko00051,map00051"
g756.t1,"ko00051,map00051"
g758.t1,"ko04075,map04075"
g764.t1,"ko04075,map04075"
g767.t1,"ko04626,ko05145,map04626,map05145"
g771.t1,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
g772.t1,"ko04626,map04626"
g777.t1,"ko00053,ko01100,map00053,map01100"
g779.t1,"ko04068,ko04140,ko04150,ko04151,ko04152,ko04211,ko04213,ko04371,ko04530,ko04710,ko04714,ko04910,ko04920,ko04921,ko04922,ko04931,ko04932,ko05410,ko05418,map04068,map04140,map04150,map04151,map04152,map04211,map04213,map04371,map04530,map04710,map04714,map04910,map04920,map04921,map04922,map04931,map04932,map05410,map05418"
g796.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
g798.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
g799.t1,"ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940"
g805.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g808.t1,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
g810.t1,"ko00510,ko01100,map00510,map01100"
g827.t1,"ko00500,ko01100,map00500,map01100"
g833.t1,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230"
g834.t1,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230"
g839.t1,"ko04016,ko04626,map04016,map04626"
g840.t1,"ko04016,ko04626,map04016,map04626"
g841.t1,"ko04016,ko04626,map04016,map04626"
g843.t1,"ko04016,ko04626,map04016,map04626"
g844.t1,"ko04016,ko04626,map04016,map04626"
g845.t1,"ko04016,ko04626,map04016,map04626"
g846.t1,"ko04712,map04712"
g847.t1,"ko04072,ko04144,ko04721,ko04961,ko05100,map04072,map04144,map04721,map04961,map05100"
g870.t1,"ko00310,map00310"
g873.t1,"ko00073,map00073"
g875.t1,"ko00073,map00073"
g879.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g882.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g883.t1,"ko04141,map04141"
g884.t1,"ko04075,map04075"
g886.t1,"ko04962,map04962"
g896.t1,"ko00904,ko01110,map00904,map01110"
g897.t1,"ko00053,ko01100,map00053,map01100"
g901.t1,"ko00970,map00970"
g906.t1,"ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146"
g913.t1,"ko04130,map04130"
g977.t1,"ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230"
g978.t1,"ko00500,ko04120,map00500,map04120"
g979.t1,"ko04120,map04120"
g980.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g982.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g984.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g985.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g986.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g987.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g988.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g989.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g990.t1,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
g996.t1,"ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110"
g997.t1,"ko03015,ko04013,ko04071,ko04111,ko04113,ko04114,ko04136,ko04138,ko04140,ko04151,ko04152,ko04261,ko04350,ko04390,ko04391,ko04530,ko04728,ko04730,ko05142,ko05160,ko05165,map03015,map04013,map04071,map04111,map04113,map04114,map04136,map04138,map04140,map04151,map04152,map04261,map04350,map04390,map04391,map04530,map04728,map04730,map05142,map05160,map05165"
g998.t1,"ko04622,ko05161,ko05203,map04622,map05161,map05203"
g1002.t1,"ko00563,ko01100,map00563,map01100"
g1011.t1,"ko00270,ko01100,ko05206,map00270,map01100,map05206"
g1014.t1,"ko04136,ko04138,ko04140,map04136,map04138,map04140"
g1015.t1,"ko04011,ko04392,map04011,map04392"
g1020.t1,"ko03010,map03010"
g1025.t1,"ko04013,ko04115,ko04120,ko04310,map04013,map04115,map04120,map04310"
g1028.t1,"ko00310,map00310"
g1029.t1,"ko04136,ko04138,ko04140,map04136,map04138,map04140"
g1032.t1,"ko03008,ko03013,map03008,map03013"
g1033.t1,"ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200"
g1034.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g1035.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g1036.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g1044.t1,"ko00500,ko04011,map00500,map04011"
g1049.t1,"ko01040,ko01212,map01040,map01212"
g1050.t1,"ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226"
g1052.t1,"ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212"
g1068.t1,"ko04712,map04712"
g1069.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g1073.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g1074.t1,"ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110"
g1113.t1,"ko04016,ko04075,map04016,map04075"
g1122.t1,"ko03018,map03018"
g1123.t1,"ko03018,map03018"
g1128.t1,"ko04626,ko05145,map04626,map05145"
g1130.t1,"ko00500,map00500"
g1138.t1,"ko04626,ko05145,map04626,map05145"
g1147.t1,"ko00310,map00310"
g1156.t1,"ko04612,ko05152,map04612,map05152"
g1157.t1,"ko05130,map05130"
g1158.t1,"ko04130,ko04721,map04130,map04721"
g1163.t1,"ko03018,map03018"
g1164.t1,"ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212"
g1170.t1,"ko00908,ko01100,ko01110,map00908,map01100,map01110"
g1190.t1,"ko00561,ko01100,map00561,map01100"
g1192.t1,"ko03008,map03008"
g1214.t1,"ko03008,map03008"
g1216.t1,"ko04213,map04213"
g1219.t1,"ko04214,map04214"
g1221.t1,"ko01522,ko03018,ko04110,ko04218,ko04350,ko04934,ko05161,ko05166,ko05167,ko05200,ko05206,ko05212,ko05214,ko05215,ko05218,ko05219,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map01522,map03018,map04110,map04218,map04350,map04934,map05161,map05166,map05167,map05200,map05206,map05212,map05214,map05215,map05218,map05219,map05220,map05222,map05223,map05224,map05225,map05226"
g1229.t1,"ko03018,map03018"
g1230.t1,"ko04111,map04111"
g1231.t1,"ko03018,map03018"
g1232.t1,"ko00190,ko01100,ko04714,map00190,map01100,map04714"
g1233.t1,"ko04624,map04624"
g1241.t1,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
g1243.t1,"ko00940,ko00941,ko00945,ko01100,ko01110,map00940,map00941,map00945,map01100,map01110"
g1246.t1,"ko00220,ko00250,ko00260,ko00630,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00260,map00630,map00710,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
g1248.t1,"ko00940,ko01100,ko01110,map00940,map01100,map01110"
g1256.t1,"ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226"
g1260.t1,"ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226"
g1261.t1,"ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167"
g1262.t1,"ko03022,ko05016,ko05165,ko05166,ko05168,ko05169,ko05203,map03022,map05016,map05165,map05166,map05168,map05169,map05203"
g1269.t1,"ko03010,map03010"
g1270.t1,"ko03010,map03010"
g1272.t1,"ko00100,ko01100,ko01110,ko01130,map00100,map01100,map01110,map01130"
g1273.t1,"ko04024,ko04066,ko04068,ko04110,ko04310,ko04330,ko04350,ko04520,ko04630,ko04720,ko04916,ko04919,ko04922,ko05016,ko05152,ko05161,ko05164,ko05165,ko05166,ko05167,ko05168,ko05169,ko05200,ko05203,ko05206,ko05211,ko05215,map04024,map04066,map04068,map04110,map04310,map04330,map04350,map04520,map04630,map04720,map04916,map04919,map04922,map05016,map05152,map05161,map05164,map05165,map05166,map05167,map05168,map05169,map05200,map05203,map05206,map05211,map05215"
g1287.t1,"ko03013,ko05134,map03013,map05134"
g1301.t1,"ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164"
g1333.t1,"ko04621,ko05418,map04621,map05418"
g1337.t1,"ko04931,map04931"
g1338.t1,"ko00240,ko01100,map00240,map01100"
g1339.t1,"ko00073,ko00940,ko00941,ko00945,ko01100,ko01110,map00073,map00940,map00941,map00945,map01100,map01110"
g1341.t1,"ko00970,map00970"
g1343.t1,"ko00970,map00970"
g1348.t1,"ko03010,map03010"
g1350.t1,"ko03010,map03010"
g1351.t1,"ko03040,map03040"
g1352.t1,"ko03050,ko05169,map03050,map05169"
